NWCG_REPORTING_UNIT_NAME,FIRE_NAME,FIRE_YEAR,STAT_CAUSE_DESCR,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE
National Capitol Parks - East,B/W PKWY FIRES,2008,Arson,B,38.9831,-76.8947,MD
Monocacy National Battlefield,I-270,2005,Equipment Use,B,39.361740000000005,-77.392202,MD
George Washington Memorial Parkway,ROCKY RIVER FIRE,2006,Campfire,A,38.9153,-77.1042,MD
Assateague Island National Seashore,DC9,2000,Campfire,A,38.119,-75.1824,MD
Assateague Island National Seashore,CAMPFIREII,2000,Campfire,A,38.118885999999996,-75.178673,MD
Thomas Stone National Historic Site,THST LIGHTNING,2009,Miscellaneous,A,38.5283,-77.0364,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT P-1,1992,Arson,D,38.38333333,-76.1,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT A-1,1992,Arson,D,38.41666667,-76.08333333,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT P-2,1992,Arson,D,38.38333333,-76.1,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT A-3,1992,Arson,D,38.41666667,-76.08333333,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT F-I-3,1992,Arson,C,38.43333333,-76.08333333,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT F-I-4,1992,Arson,C,38.43333333,-76.08333333,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT L-1,1992,Arson,D,38.4,-76.03333333,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT L-3,1992,Arson,C,38.4,-76.03333333,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT L-5,1992,Arson,C,38.4,-76.03333333,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT P-1,1993,Arson,D,38.38333333,-76.1,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT Q-1,1993,Arson,D,38.38333333,-76.1,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT P-3,1993,Arson,D,38.38333333,-76.1,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT L-2,1993,Arson,D,38.38333333,-76.1,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT A-1,1993,Arson,D,38.41666667,-76.08333333,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT D-1,1993,Arson,C,38.45,-76.08333333,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT E-1,1993,Arson,D,38.4,-76.11666667,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT A-2,1993,Arson,E,38.41666667,-76.08333333,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT H-4,1993,Miscellaneous,C,38.38333333,-76.1,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT F-I-1,1994,Arson,D,38.424440000000004,-76.07744,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT N-1,1994,Arson,C,38.4,-76.04136,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT A-1,1994,Arson,D,38.424721999999996,-76.083056,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT E-1,1994,Arson,C,38.40011,-76.11631,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT A-2,1994,Arson,C,38.42028,-76.15012,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT D-2,1994,Arson,C,38.450109999999995,-76.09964000000001,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT F-I-5,1994,Arson,C,38.42694,-76.07469,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT Q&P-1,1994,Arson,D,38.38483,-76.08006,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT B-4,1994,Arson,A,38.44194444,-76.15222222,MD
Chesapeake Marshlands National Wildlife Refuge Complex,BISHOPH-1,1994,Equipment Use,A,38.22917,-76.04992,MD
Chesapeake Marshlands National Wildlife Refuge Complex,BUGG-1,1994,Lightning,B,38.4275,-76.16521999999999,MD
Chesapeake Marshlands National Wildlife Refuge Complex,HARTSRIDGE,1994,Arson,B,38.416109999999996,-76.05764,MD
Chesapeake Marshlands National Wildlife Refuge Complex,FIRE 1,1995,Arson,E,38.38575,-76.10082,MD
Chesapeake Marshlands National Wildlife Refuge Complex,FIRE 2,1995,Arson,E,38.426944,-76.151111,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT A-1,1995,Arson,D,38.424721999999996,-76.143056,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT N-1,1995,Arson,C,38.394444,-76.03694399999999,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT F-I-1,1995,Arson,B,38.42389,-76.07014000000001,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT A-2,1995,Arson,D,38.41972,-76.14444,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT E-1,1995,Arson,D,38.40011,-76.11631,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT N-3,1995,Arson,C,38.393609999999995,-76.04522,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT E-4,1995,Arson,C,38.40011,-76.11631,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT E-5,1995,Arson,C,38.40011,-76.11631,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT H-3,1995,Arson,C,38.378609999999995,-76.10268,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT H-5,1995,Arson,C,38.380559999999996,-76.1014,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT E-3,1995,Arson,C,38.40011,-76.11631,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT H-4,1995,Arson,C,38.37778,-76.09546999999999,MD
Chesapeake Marshlands National Wildlife Refuge Complex,WILLIAMS,1995,Arson,B,38.43222,-76.06281,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT A-4,1995,Arson,B,38.42778,-76.14331,MD
Chesapeake Marshlands National Wildlife Refuge Complex,GORR FIRE,1995,Arson,A,38.420559999999995,-76.13619,MD
Chesapeake Marshlands National Wildlife Refuge Complex,MALKUS,1995,Arson,B,38.45142,-76.10141,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT B-6,1995,Debris Burning,B,38.44611,-76.15169,MD
Chesapeake Marshlands National Wildlife Refuge Complex,MALKUS II,1995,Arson,B,38.450109999999995,-76.09964000000001,MD
Chesapeake Marshlands National Wildlife Refuge Complex,GORR III,1995,Arson,B,38.450109999999995,-76.06631,MD
Chesapeake Marshlands National Wildlife Refuge Complex,MALKUS III,1995,Arson,B,38.450109999999995,-76.09964000000001,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT Q-1,1996,Arson,C,38.38111,-76.08039000000001,MD
Chesapeake Marshlands National Wildlife Refuge Complex,ROBBINS,1996,Arson,C,38.388059999999996,-76.10047,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT A-6,1996,Arson,C,38.422779999999996,-76.14039,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT A-7,1996,Arson,C,38.43056,-76.14344,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT A-1,1996,Arson,C,38.41666667,-76.1,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT A-2,1996,Arson,C,38.418079999999996,-76.13591,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT A-3,1996,Arson,C,38.4275,-76.13461,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT A-4,1996,Arson,B,38.431670000000004,-76.13548,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT E-2,1996,Arson,B,38.40011,-76.11631,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT P-3,1996,Arson,C,38.39083,-76.07644,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT H-3,1996,Arson,B,38.3775,-76.10059,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT B-2,1996,Arson,B,38.44417,-76.15269,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT E-3,1996,Arson,C,38.40011,-76.11631,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT A-8,1996,Arson,B,38.41556,-76.14083000000001,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT Q-2,1997,Arson,C,38.380559999999996,-76.07644,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT H-3,1997,Arson,C,38.385,-76.09594,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT A-2,1997,Arson,C,38.42194,-76.15058,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT O-3,1997,Arson,B,39.56413,-76.08708,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT H-4,1997,Arson,B,38.375,-76.10209,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT O-4,1997,Arson,B,38.39972,-76.07681,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT H6,1997,Arson,B,38.38278,-76.10175,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT FI-4,1997,Arson,B,38.42667,-76.06994,MD
Chesapeake Marshlands National Wildlife Refuge Complex,SHORTERWF,1997,Arson,B,38.38361,-76.06787,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT P,1997,Arson,C,38.38917,-76.07633,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT P,1997,Arson,C,38.39333,-76.07203,MD
Chesapeake Marshlands National Wildlife Refuge Complex,DAVENPORT,1997,Arson,C,38.40833333,-75.88333333,MD
Chesapeake Marshlands National Wildlife Refuge Complex,SMITHVILLE,1997,Equipment Use,C,38.45917,-76.25944,MD
Chesapeake Marshlands National Wildlife Refuge Complex,BLK HUNT,1997,Arson,A,38.43592,-76.15294,MD
Chesapeake Marshlands National Wildlife Refuge Complex,UNIT O,1997,Arson,A,38.41666667,-76.05,MD
Chesapeake Marshlands National Wildlife Refuge Complex,HARTS RIDG,1998,Arson,A,38.41361,-76.05861,MD
Chesapeake Marshlands National Wildlife Refuge Complex,COLE CREEK,1998,Arson,B,38.38888889,-76.10797,MD
Chesapeake Marshlands National Wildlife Refuge Complex,FB-A1,1998,Arson,B,38.36333,-76.08989,MD
Chesapeake Marshlands National Wildlife Refuge Complex,WILLEYS NK,1998,Arson,D,38.325,-76.07361111,MD
Chesapeake Marshlands National Wildlife Refuge Complex,BLK-A,1998,Arson,C,38.42528,-76.13178,MD
Chesapeake Marshlands National Wildlife Refuge Complex,GUINEA IS,1998,Arson,C,38.38889,-75.995,MD
Chesapeake Marshlands National Wildlife Refuge Complex,WOOTEN,1998,Debris Burning,B,38.44444,-76.07989,MD
Chesapeake Marshlands National Wildlife Refuge Complex,KUEHNLE,1998,Equipment Use,B,38.42916667,-76.02464,MD
Chesapeake Marshlands National Wildlife Refuge Complex,BLK RD,1998,Miscellaneous,B,38.38861,-76.13283,MD
Chesapeake Marshlands National Wildlife Refuge Complex,DEER,1998,Miscellaneous,C,38.4,-75.95833333,MD
Chesapeake Marshlands National Wildlife Refuge Complex,HAMMERHEAD,1998,Smoking,C,38.59166667,-76.23333333,MD
Patuxent National Wildlife Refuge,DROPZONE,1998,Equipment Use,C,39.08278,-76.79167,MD
Chesapeake Marshlands National Wildlife Refuge Complex,FARMCREEK,1999,Debris Burning,D,38.3,-76.08333333,MD
Chesapeake Marshlands National Wildlife Refuge Complex,OTTERCREEK,1999,Arson,B,38.38888889,-76.09685999999999,MD
Chesapeake Marshlands National Wildlife Refuge Complex,CEDAR CREE,1999,Arson,D,38.34166667,-76.05833333,MD
Chesapeake Marshlands National Wildlife Refuge Complex,RIGGIN'S,1999,Arson,C,38.416779999999996,-76.17444,MD
Chesapeake Marshlands National Wildlife Refuge Complex,TODDVILLE,1999,Debris Burning,B,38.3,-76.04166667,MD
Chesapeake Marshlands National Wildlife Refuge Complex,PINEY IS.,1999,Debris Burning,D,38.375,-76.06631,MD
Chesapeake Marshlands National Wildlife Refuge Complex,WESLEY RD.,1999,Debris Burning,C,38.35,-76.04166667,MD
Chesapeake Marshlands National Wildlife Refuge Complex,FB-Q1,1999,Arson,E,38.39166667,-76.00833333,MD
Chesapeake Marshlands National Wildlife Refuge Complex,FB-O1,1999,Arson,B,38.373059999999995,-75.922,MD
Chesapeake Marshlands National Wildlife Refuge Complex,FB-O2,1999,Arson,B,38.37388889,-75.91916667,MD
Chesapeake Marshlands National Wildlife Refuge Complex,FB-O3,1999,Arson,A,38.37333333,-75.92166667,MD
Chesapeake Marshlands National Wildlife Refuge Complex,FB-I1,1999,Arson,B,38.99444444,-75.73333333,MD
Chesapeake Marshlands National Wildlife Refuge Complex,FB-O4,1999,Arson,B,38.37472222,-75.93333333,MD
Chesapeake Marshlands National Wildlife Refuge Complex,BLK-O1,1999,Arson,A,38.39138889,-76.07305556,MD
Chesapeake Marshlands National Wildlife Refuge Complex,STONEYRIDG,1999,Debris Burning,B,38.55,-76.16666667,MD
Chesapeake Marshlands National Wildlife Refuge Complex,HELLHOOK,1999,Arson,D,38.35,-76.15,MD
Chesapeake Marshlands National Wildlife Refuge Complex,RIVERBEND,1999,Debris Burning,B,38.45555556,-76.08019,MD
Chesapeake Marshlands National Wildlife Refuge Complex,FORK NECK,1999,Lightning,B,38.46666667,-75.93333333,MD
Chesapeake Marshlands National Wildlife Refuge Complex,STUMP PILE,1999,Debris Burning,A,38.466390000000004,-76.26556,MD
Chesapeake Marshlands National Wildlife Refuge Complex,ASQUITH IS,1999,Arson,B,38.325,-76.13333333,MD
Chesapeake Marshlands National Wildlife Refuge Complex,HOWARD,1999,Debris Burning,B,38.44194,-76.1475,MD
Chesapeake Marshlands National Wildlife Refuge Complex,LINER'S RD,1999,Debris Burning,A,38.37556,-76.12380999999999,MD
Chesapeake Marshlands National Wildlife Refuge Complex,SPICER,1999,Miscellaneous,A,38.456109999999995,-76.25108,MD
Chesapeake Marshlands National Wildlife Refuge Complex,HENRY'S CR,1999,Equipment Use,A,38.43333,-75.875,MD
Chesapeake Marshlands National Wildlife Refuge Complex,LUTHY CUT,1999,Lightning,A,38.45833,-76.04297,MD
Chesapeake Marshlands National Wildlife Refuge Complex,STEELE'S N,1999,Lightning,B,38.45833333,-76.85833333,MD
Patuxent National Wildlife Refuge,DRAGONFLY,1999,Miscellaneous,B,39.0822,-76.74805556,MD
Patuxent National Wildlife Refuge,TRAP RANGE,1999,Equipment Use,A,39.08333,-76.77694,MD
Patuxent National Wildlife Refuge,CASH LAKE,1999,Miscellaneous,A,39.03,-76.79111111,MD
Chesapeake Marshlands National Wildlife Refuge Complex,FB-I1,2000,Debris Burning,C,38.41666667,-75.975,MD
Chesapeake Marshlands National Wildlife Refuge Complex,SAVANNALK,2000,Debris Burning,C,38.375,-75.875,MD
Chesapeake Marshlands National Wildlife Refuge Complex,MUDDY,2000,Arson,C,38.36875,-76.09985999999999,MD
Chesapeake Marshlands National Wildlife Refuge Complex,FB-B1,2000,Arson,C,38.38611111,-76.05519,MD
Chesapeake Marshlands National Wildlife Refuge Complex,FOOTPRINT,2000,Arson,B,38.31861,-75.09583,MD
Chesapeake Marshlands National Wildlife Refuge Complex,FB-LGROG,2000,Arson,C,38.36611,-76.05218,MD
Chesapeake Marshlands National Wildlife Refuge Complex,TURKEY,2000,Arson,B,38.50833333,-75.80833333,MD
Chesapeake Marshlands National Wildlife Refuge Complex,PAYNE RD,2000,Lightning,C,38.55,-75.90833333,MD
Chesapeake Marshlands National Wildlife Refuge Complex,PAYNE RD 2,2000,Lightning,C,38.55,-75.90833333,MD
Chesapeake Marshlands National Wildlife Refuge Complex,BIRCH DAM,2000,Debris Burning,B,38.49028,-76.13928,MD
Patuxent National Wildlife Refuge,RANGE 6,2000,Arson,A,39.08278,-76.73083000000001,MD
Chesapeake Marshlands National Wildlife Refuge Complex,RT335,2001,Arson,C,38.40681,-76.18139000000001,MD
Chesapeake Marshlands National Wildlife Refuge Complex,ANDREWS,2001,Arson,C,38.35,-76.13333333,MD
Chesapeake Marshlands National Wildlife Refuge Complex,FB-C2,2001,Arson,D,38.37,-76.04791999999999,MD
Chesapeake Marshlands National Wildlife Refuge Complex,FB-C1,2001,Arson,C,38.36817,-76.04628000000001,MD
Chesapeake Marshlands National Wildlife Refuge Complex,FB-IA,2001,Arson,D,38.41666667,-76.99166667,MD
Chesapeake Marshlands National Wildlife Refuge Complex,HANDLEY,2001,Debris Burning,B,38.46678,-76.06631,MD
Chesapeake Marshlands National Wildlife Refuge Complex,FB-P2 R2,2001,Arson,F,38.35,-75.91666667,MD
Chesapeake Marshlands National Wildlife Refuge Complex,FB-M1 01,2001,Arson,F,38.35416667,-75.95,MD
Chesapeake Marshlands National Wildlife Refuge Complex,FB-R1,2001,Arson,E,38.35,-75.91666667,MD
Chesapeake Marshlands National Wildlife Refuge Complex,FB-B2,2001,Arson,D,38.38611111,-76.05555556,MD
Chesapeake Marshlands National Wildlife Refuge Complex,CEDAR CRK,2001,Campfire,D,38.31666667,-76.05,MD
Chesapeake Marshlands National Wildlife Refuge Complex,SOUTHSIDE,2001,Equipment Use,C,38.53333333,-76.075,MD
Chesapeake Marshlands National Wildlife Refuge Complex,BAZZLE C,2001,Arson,B,38.45197,-76.02958000000001,MD
Chesapeake Marshlands National Wildlife Refuge Complex,ANDREWS RD,2001,Arson,C,38.35,-76.125,MD
Chesapeake Marshlands National Wildlife Refuge Complex,CEDAR CRK,2001,Arson,E,39.325,-76.07361111,MD
Chesapeake Marshlands National Wildlife Refuge Complex,KELLY,2001,Arson,E,38.37833,-76.03667,MD
Patuxent National Wildlife Refuge,OLD LBROAD,2001,Smoking,A,39.03333,-76.79639,MD
Patuxent National Wildlife Refuge,SNOWDEN,2001,Equipment Use,B,39.05556,-76.81694,MD
Patuxent National Wildlife Refuge,GATE 9,2001,Miscellaneous,B,39.030465,-76.783846,MD
Chesapeake Marshlands National Wildlife Refuge Complex,FB H1,2002,Arson,C,38.41556,-75.99944,MD
Chesapeake Marshlands National Wildlife Refuge Complex,WOOTEN FIR,2002,Debris Burning,B,38.44194,-76.07694000000001,MD
Chesapeake Marshlands National Wildlife Refuge Complex,BGARDEN 2,2002,Miscellaneous,C,38.242,-76.03833,MD
Chesapeake Marshlands National Wildlife Refuge Complex,SMITH-CHRUCH,2002,Arson,B,38.243,-76.14,MD
Chesapeake Marshlands National Wildlife Refuge Complex,BARBADOS,2002,Lightning,B,38.40722,-76.09964000000001,MD
Chesapeake Marshlands National Wildlife Refuge Complex,T FIRE,2002,Lightning,A,38.43083,-76.21278000000001,MD
Chesapeake Marshlands National Wildlife Refuge Complex,JAMES ISLE,2002,Campfire,B,38.51666667,-76.34166667,MD
Chesapeake Marshlands National Wildlife Refuge Complex,CROSSROADS,2002,Lightning,B,38.43333333,-75.85833333,MD
Chesapeake Marshlands National Wildlife Refuge Complex,FB-D1,2002,Miscellaneous,E,38.223,-75.523,MD
Chesapeake Marshlands National Wildlife Refuge Complex,FB-R2,2002,Miscellaneous,C,38.21,-75.55,MD
Patuxent National Wildlife Refuge,POWERLINE,2002,Miscellaneous,B,39.08556,-76.7422,MD
Chesapeake Marshlands National Wildlife Refuge Complex,FB-B1,2003,Arson,C,38.38378,-76.05603,MD
Chesapeake Marshlands National Wildlife Refuge Complex,GREGG IS.,2003,Arson,A,38.4,-76.07305556,MD
Chesapeake Marshlands National Wildlife Refuge Complex,FB-H-1,2003,Arson,C,38.41717,-76.00014,MD
Chesapeake Marshlands National Wildlife Refuge Complex,BECKERS ISLAND,2004,Miscellaneous,E,38.36666667,-76.01666667,MD
Chesapeake Marshlands National Wildlife Refuge Complex,SANDY ISLAND,2004,Arson,D,38.38333333,-76.05,MD
Chesapeake Marshlands National Wildlife Refuge Complex,CROCHERON,2004,Debris Burning,B,38.24166667,-76.05,MD
Chesapeake Marshlands National Wildlife Refuge Complex,FB-G3,2004,Arson,C,38.39166667,-76.00833333,MD
Chesapeake Marshlands National Wildlife Refuge Complex,BAYSHORE,2004,Arson,D,38.33333333,-75.95833333,MD
Chesapeake Marshlands National Wildlife Refuge Complex,LANGRELLS ISLAND,2004,Miscellaneous,D,38.325,-75.9625,MD
Chesapeake Marshlands National Wildlife Refuge Complex,GREAT MARSH,2004,Arson,D,38.375,-75.91666667,MD
Chesapeake Marshlands National Wildlife Refuge Complex,BS 5,2004,Arson,D,38.38333333,-76.01666667,MD
Chesapeake Marshlands National Wildlife Refuge Complex,WILLIAMSON-A.K.A BEST PITCH,2004,Debris Burning,C,38.43333333,-76.01666667,MD
Chesapeake Marshlands National Wildlife Refuge Complex,GUINEA MEADOW,2004,Arson,C,38.39166667,-75.99166667,MD
Chesapeake Marshlands National Wildlife Refuge Complex,CEDAR CREEK,2004,Debris Burning,E,38.33333333,-76.05833333,MD
Chesapeake Marshlands National Wildlife Refuge Complex,MYSTERY,2004,Miscellaneous,D,38.37388889,-76.075,MD
Chesapeake Marshlands National Wildlife Refuge Complex,PINEY ISLAND,2004,Arson,F,38.37027778,-76.05638889,MD
Chesapeake Marshlands National Wildlife Refuge Complex,WILLEY'S NECK,2004,Arson,E,38.35027778,-76.06194444,MD
Chesapeake Marshlands National Wildlife Refuge Complex,PRESIDENT,2004,Miscellaneous,E,38.35833333,-76.04166667,MD
Chesapeake Marshlands National Wildlife Refuge Complex,FB-U1,2004,Miscellaneous,F,38.35833333,-75.94166667,MD
Chesapeake Marshlands National Wildlife Refuge Complex,PUMPHREY,2004,Arson,B,38.375,-76.08333333,MD
Chesapeake Marshlands National Wildlife Refuge Complex,GUINEA ISLAND,2004,Debris Burning,C,38.37916667,-75.99166667,MD
Patuxent National Wildlife Refuge,MESOCOSM,2004,Miscellaneous,A,39.04444444,-76.795,MD
Chesapeake Marshlands National Wildlife Refuge Complex,BARRY,2005,Debris Burning,B,38.46583333,-76.10944444,MD
